#,ADR_USD,hotel_id,city_id,star_rating,accommadation_type_name,chain_hotel,booking_date,checkin_date,checkout_date
"9,378",  39.32 ,"596,878","9,395",3.5,Hotel,chain,27/10/2016,28/10/2016,30/10/2016
"9,379",  131.42 ,"21,272","9,395",4,Hotel,non-chain,27/10/2016,4/11/2016,5/11/2016
"9,380",  128.77 ,"1,246,920","9,395",4,Hotel,non-chain,27/10/2016,23/12/2016,26/12/2016
"9,381",  110.06 ,"1,991,354","9,395",4,Serviced Apartment,non-chain,27/10/2016,1/11/2016,3/11/2016
"9,382",  38.94 ,"197,996","9,395",3.5,Hotel,non-chain,27/10/2016,28/10/2016,30/10/2016
"9,383",  58.92 ,"197,996","9,395",3.5,Hotel,non-chain,27/10/2016,28/10/2016,29/10/2016
"9,384",  140.00 ,"510,678","9,395",5,Hotel,non-chain,27/10/2016,29/10/2016,31/10/2016
"9,385",  146.26 ,"373,272","9,395",4.5,Hotel,chain,27/10/2016,24/11/2016,27/11/2016
"9,386",  83.40 ,"577,502","9,395",3.5,Hotel,non-chain,27/10/2016,28/10/2016,29/10/2016
"9,387",  34.25 ,"104,332","9,395",2,Hotel,chain,27/10/2016,24/12/2016,27/12/2016
"9,388",  61.98 ,"197,996","9,395",3.5,Hotel,non-chain,27/10/2016,28/10/2016,29/10/2016
"9,389",  52.44 ,"197,996","9,395",3.5,Hotel,non-chain,27/10/2016,31/10/2016,1/11/2016
"9,390",  72.02 ,"297,388","9,395",2.5,Hotel,non-chain,27/10/2016,24/11/2016,25/11/2016
"9,391",  73.28 ,"297,388","9,395",2.5,Hotel,non-chain,27/10/2016,18/11/2016,19/11/2016
"9,392",  65.18 ,"581,660","9,395",3,Hotel,non-chain,27/10/2016,7/11/2016,9/11/2016
"9,393",  69.94 ,"216,386","9,395",3,Hotel,chain,27/10/2016,20/11/2016,22/11/2016
"9,394",  52.28 ,"1,930,960","9,395",3,Hotel,non-chain,27/10/2016,13/11/2016,14/11/2016
"9,395",  61.72 ,"323,576","9,395",4,Hotel,chain,27/10/2016,29/10/2016,30/10/2016
"9,396",  113.98 ,"21,272","9,395",4,Hotel,non-chain,27/10/2016,2/11/2016,5/11/2016
"9,397",  38.84 ,"197,996","9,395",3.5,Hotel,non-chain,27/10/2016,30/10/2016,31/10/2016
"9,398",  145.40 ,"21,272","9,395",4,Hotel,non-chain,27/10/2016,13/11/2016,15/11/2016
"9,399",  39.44 ,"2,386,814","9,395",2,Hostel,non-chain,27/10/2016,23/12/2016,25/12/2016
"9,400",  78.72 ,"297,388","9,395",2.5,Hotel,non-chain,27/10/2016,13/12/2016,15/12/2016
"9,401",  61.56 ,"782,884","9,395",3,Hotel,chain,28/10/2016,2/11/2016,3/11/2016
"9,402",  82.86 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,13/12/2016,15/12/2016
"9,403",  67.06 ,"588,768","9,395",3,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,404",  138.83 ,"1,861,318","9,395",5,Hotel,non-chain,28/10/2016,6/11/2016,8/11/2016
"9,405",  68.36 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,28/10/2016,4/11/2016,7/11/2016
"9,406",  67.95 ,"782,884","9,395",3,Hotel,chain,28/10/2016,8/11/2016,11/11/2016
"9,407",  101.70 ,"2,278,874","9,395",4,Hotel,chain,28/10/2016,28/10/2016,31/10/2016
"9,408",  116.38 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,409",  43.04 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,23/12/2016,24/12/2016
"9,410",  50.84 ,"1,930,960","9,395",3,Hotel,non-chain,28/10/2016,1/12/2016,4/12/2016
"9,411",  269.25 ,"197,980","9,395",5,Hotel,chain,28/10/2016,30/10/2016,1/11/2016
"9,412",  68.00 ,"824,942","9,395",3.5,Serviced Apartment,non-chain,28/10/2016,27/11/2016,28/11/2016
"9,413",  102.57 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,12/11/2016,14/11/2016
"9,414",  61.67 ,"782,884","9,395",3,Hotel,chain,28/10/2016,31/10/2016,3/11/2016
"9,415",  108.26 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,416",  57.36 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,12/11/2016,13/11/2016
"9,417",  169.06 ,"96,982","9,395",4,Hotel,chain,28/10/2016,9/11/2016,11/11/2016
"9,418",  39.66 ,"635,588","9,395",3,Hotel,non-chain,28/10/2016,31/10/2016,2/11/2016
"9,419",  65.82 ,"1,058,728","9,395",4,Serviced Apartment,non-chain,28/10/2016,28/10/2016,31/10/2016
"9,420",  73.02 ,"461,084","9,395",3,Hotel,non-chain,28/10/2016,10/11/2016,13/11/2016
"9,421",  86.04 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,11/11/2016,13/11/2016
"9,422",  40.86 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,423",  55.74 ,"601,910","9,395",3.5,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,424",  83.58 ,"152,820","9,395",4,Hotel,non-chain,28/10/2016,9/12/2016,11/12/2016
"9,425",  45.74 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,31/10/2016,1/11/2016
"9,426",  40.96 ,"475,894","9,395",3,Serviced Apartment,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,427",  48.22 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,28/10/2016,5/11/2016,6/11/2016
"9,428",  51.28 ,"1,855,992","9,395",3,Serviced Apartment,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,429",  116.80 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,7/11/2016,8/11/2016
"9,430",  116.80 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,20/11/2016,21/11/2016
"9,431",  41.28 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,30/10/2016,31/10/2016
"9,432",  82.06 ,"534,374","9,395",2,Guest House / Bed & Breakfast,non-chain,28/10/2016,5/11/2016,6/11/2016
"9,433",  80.00 ,"475,438","9,395",3,Hotel,non-chain,28/10/2016,4/11/2016,5/11/2016
"9,434",  62.69 ,"216,914","9,395",3,Hotel,non-chain,28/10/2016,31/10/2016,3/11/2016
"9,435",  19.69 ,"2,386,814","9,395",2,Hostel,non-chain,28/10/2016,19/11/2016,20/11/2016
"9,436",  53.58 ,"819,180","9,395",2.5,Hotel,chain,28/10/2016,11/11/2016,14/11/2016
"9,437",  19.69 ,"2,386,814","9,395",2,Hostel,non-chain,28/10/2016,19/11/2016,20/11/2016
"9,438",  46.98 ,"526,414","9,395",2.5,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,439",  153.86 ,"21,418","9,395",4,Hotel,chain,28/10/2016,29/10/2016,1/11/2016
"9,440",  53.14 ,"1,747,118","9,395",2,Hostel,non-chain,28/10/2016,7/11/2016,10/11/2016
"9,441",  233.64 ,"180,880","9,395",4,Hotel,non-chain,28/10/2016,9/11/2016,11/11/2016
"9,442",  102.57 ,"216,914","9,395",3,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,443",  155.34 ,"96,982","9,395",4,Hotel,chain,28/10/2016,30/10/2016,31/10/2016
"9,444",  115.90 ,"2,278,874","9,395",4,Hotel,chain,28/10/2016,29/10/2016,30/10/2016
"9,445",  221.08 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,5/11/2016,6/11/2016
"9,446",  74.30 ,"782,884","9,395",3,Hotel,chain,28/10/2016,13/11/2016,15/11/2016
"9,447",  71.12 ,"2,588,518","9,395",3,Hotel,non-chain,28/10/2016,6/11/2016,7/11/2016
"9,448",  131.06 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,4/11/2016,5/11/2016
"9,449",  55.96 ,"586,884","9,395",2.5,Hostel,non-chain,28/10/2016,31/10/2016,3/11/2016
"9,450",  51.22 ,"475,894","9,395",3,Serviced Apartment,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,451",  221.09 ,"21,294","9,395",4,Hotel,chain,28/10/2016,29/10/2016,31/10/2016
"9,452",  88.33 ,"590,372","9,395",4,Hotel,non-chain,28/10/2016,28/10/2016,31/10/2016
"9,453",  214.44 ,"180,052","9,395",5,Hotel,chain,28/10/2016,2/11/2016,3/11/2016
"9,454",  113.14 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,455",  75.78 ,"474,060","9,395",3,Hotel,chain,28/10/2016,17/11/2016,20/11/2016
"9,456",  92.72 ,"525,010","9,395",3,Hotel,non-chain,28/10/2016,31/10/2016,1/11/2016
"9,457",  150.49 ,"21,294","9,395",4,Hotel,chain,28/10/2016,1/11/2016,4/11/2016
"9,458",  71.12 ,"2,588,518","9,395",3,Hotel,non-chain,28/10/2016,30/10/2016,31/10/2016
"9,459",  51.74 ,"495,204","9,395",3,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,460",  37.04 ,"577,448","9,395",2.5,Serviced Apartment,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,461",  64.68 ,"495,204","9,395",3,Hotel,non-chain,28/10/2016,31/10/2016,1/11/2016
"9,462",  117.80 ,"1,968,826","9,395",2,Guest House / Bed & Breakfast,non-chain,28/10/2016,3/11/2016,5/11/2016
"9,463",  73.62 ,"782,884","9,395",3,Hotel,chain,28/10/2016,28/10/2016,29/10/2016
"9,464",  41.26 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,31/10/2016,1/11/2016
"9,465",  208.91 ,"96,982","9,395",4,Hotel,chain,28/10/2016,3/11/2016,6/11/2016
"9,466",  119.66 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,12/11/2016,13/11/2016
"9,467",  78.50 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,468",  143.41 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,1/11/2016,4/11/2016
"9,469",  52.42 ,"1,930,960","9,395",3,Hotel,non-chain,28/10/2016,4/11/2016,7/11/2016
"9,470",  40.26 ,"475,894","9,395",3,Serviced Apartment,non-chain,28/10/2016,30/10/2016,1/11/2016
"9,471",  86.90 ,"542,024","9,395",4,Hotel,non-chain,28/10/2016,5/11/2016,7/11/2016
"9,472",  118.42 ,"587,866","9,395",4,Serviced Apartment,non-chain,28/10/2016,23/11/2016,25/11/2016
"9,473",  52.16 ,"1,930,960","9,395",3,Hotel,non-chain,28/10/2016,4/11/2016,6/11/2016
"9,474",  54.70 ,"924,698","9,395",3,Hotel,non-chain,28/10/2016,4/11/2016,5/11/2016
"9,475",  58.20 ,"495,204","9,395",3,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,476",  81.20 ,"218,518","9,395",3.5,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,477",  14.88 ,"801,524","9,395",2,Guest House / Bed & Breakfast,non-chain,28/10/2016,28/10/2016,31/10/2016
"9,478",  88.32 ,"590,372","9,395",4,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,479",  169.30 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,27/11/2016,29/11/2016
"9,480",  61.80 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,11/11/2016,12/11/2016
"9,481",  63.00 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,25/11/2016,27/11/2016
"9,482",  36.10 ,"1,864,146","9,395",3,Hotel,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,483",  36.21 ,"596,878","9,395",3.5,Hotel,chain,28/10/2016,28/10/2016,31/10/2016
"9,484",  47.86 ,"1,930,960","9,395",3,Hotel,non-chain,28/10/2016,7/11/2016,8/11/2016
"9,485",  105.36 ,"1,249,476","9,395",3.5,Hotel,non-chain,28/10/2016,31/10/2016,3/11/2016
"9,486",  118.44 ,"12,470","9,395",4,Hotel,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,487",  138.10 ,"2,278,874","9,395",4,Hotel,chain,28/10/2016,2/11/2016,3/11/2016
"9,488",  73.08 ,"461,084","9,395",3,Hotel,non-chain,28/10/2016,5/11/2016,8/11/2016
"9,489",  81.20 ,"782,884","9,395",3,Hotel,chain,28/10/2016,30/11/2016,3/12/2016
"9,490",  55.62 ,"152,820","9,395",4,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,491",  22.63 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,28/10/2016,31/10/2016,3/11/2016
"9,492",  63.96 ,"21,378","9,395",4,Hotel,non-chain,28/10/2016,10/11/2016,13/11/2016
"9,493",  91.18 ,"577,502","9,395",3.5,Hotel,non-chain,28/10/2016,30/10/2016,1/11/2016
"9,494",  79.78 ,"600,926","9,395",3,Hotel,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,495",  66.68 ,"782,884","9,395",3,Hotel,chain,28/10/2016,1/11/2016,2/11/2016
"9,496",  50.15 ,"2,391,342","9,395",2,Hostel,non-chain,28/10/2016,29/11/2016,2/12/2016
"9,497",  78.58 ,"323,576","9,395",4,Hotel,chain,28/10/2016,17/11/2016,20/11/2016
"9,498",  169.30 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,8/11/2016,11/11/2016
"9,499",  78.58 ,"323,576","9,395",4,Hotel,chain,28/10/2016,29/10/2016,1/11/2016
"9,500",  40.86 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,18/11/2016,19/11/2016
"9,501",  39.80 ,"1,137,582","9,395",2,Hostel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,502",  133.74 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,10/11/2016,13/11/2016
"9,503",  84.62 ,"542,024","9,395",4,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,504",  66.80 ,"1,058,728","9,395",4,Serviced Apartment,non-chain,28/10/2016,28/10/2016,31/10/2016
"9,505",  78.50 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,23/12/2016,24/12/2016
"9,506",  116.94 ,"21,308","9,395",4,Hotel,non-chain,28/10/2016,5/11/2016,6/11/2016
"9,507",  82.11 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,14/12/2016,17/12/2016
"9,508",  39.89 ,"1,295,140","9,395",3,Hotel,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,509",  111.40 ,"1,991,354","9,395",4,Serviced Apartment,non-chain,28/10/2016,30/10/2016,31/10/2016
"9,510",  124.50 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,4/12/2016,6/12/2016
"9,511",  120.18 ,"1,861,318","9,395",5,Hotel,non-chain,28/10/2016,31/10/2016,1/11/2016
"9,512",  73.62 ,"782,884","9,395",3,Hotel,chain,28/10/2016,28/10/2016,29/10/2016
"9,513",  73.24 ,"119,996","9,395",3,Hotel,non-chain,28/10/2016,11/11/2016,14/11/2016
"9,514",  78.20 ,"1,058,728","9,395",4,Serviced Apartment,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,515",  171.02 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,21/11/2016,23/11/2016
"9,516",  53.06 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,5/11/2016,7/11/2016
"9,517",  67.52 ,"542,024","9,395",4,Hotel,non-chain,28/10/2016,11/12/2016,12/12/2016
"9,518",  70.52 ,"1,561,120","9,395",3,Hotel,non-chain,28/10/2016,30/10/2016,31/10/2016
"9,519",  148.00 ,"180,880","9,395",4,Hotel,non-chain,28/10/2016,31/10/2016,2/11/2016
"9,520",  224.82 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,4/11/2016,5/11/2016
"9,521",  50.14 ,"586,884","9,395",2.5,Hostel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,522",  58.46 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,11/11/2016,13/11/2016
"9,523",  261.56 ,"597,472","9,395",3,Guest House / Bed & Breakfast,non-chain,28/10/2016,17/11/2016,19/11/2016
"9,524",  24.88 ,"596,314","9,395",1.5,Guest House / Bed & Breakfast,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,525",  46.44 ,"569,328","9,395",3.5,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,526",  35.54 ,"1,374,548","9,395",2,Guest House / Bed & Breakfast,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,527",  181.94 ,"197,980","9,395",5,Hotel,chain,28/10/2016,9/11/2016,11/11/2016
"9,528",  169.30 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,20/11/2016,22/11/2016
"9,529",  85.32 ,"581,660","9,395",3,Hotel,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,530",  138.35 ,"1,991,354","9,395",4,Serviced Apartment,non-chain,28/10/2016,2/11/2016,5/11/2016
"9,531",  70.38 ,"218,518","9,395",3.5,Hotel,non-chain,28/10/2016,16/11/2016,18/11/2016
"9,532",  30.46 ,"1,374,548","9,395",2,Guest House / Bed & Breakfast,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,533",  64.96 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,30/10/2016,31/10/2016
"9,534",  51.28 ,"216,914","9,395",3,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,535",  79.50 ,"152,820","9,395",4,Hotel,non-chain,28/10/2016,11/11/2016,12/11/2016
"9,536",  27.64 ,"1,737,924","9,395",2,Hostel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,537",  290.74 ,"525,626","9,395",5,Hotel,chain,28/10/2016,28/10/2016,29/10/2016
"9,538",  47.50 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,4/11/2016,5/11/2016
"9,539",  104.30 ,"1,249,476","9,395",3.5,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,540",  38.06 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,541",  65.16 ,"581,660","9,395",3,Hotel,non-chain,28/10/2016,12/11/2016,15/11/2016
"9,542",  79.17 ,"782,884","9,395",3,Hotel,chain,28/10/2016,9/12/2016,11/12/2016
"9,543",  82.06 ,"21,310","9,395",4,Hotel,chain,28/10/2016,29/10/2016,30/10/2016
"9,544",  107.12 ,"179,404","9,395",3.5,Hotel,chain,28/10/2016,29/10/2016,31/10/2016
"9,545",  48.13 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,28/10/2016,20/11/2016,22/11/2016
"9,546",  73.68 ,"782,884","9,395",3,Hotel,chain,28/10/2016,29/10/2016,1/11/2016
"9,547",  81.06 ,"21,378","9,395",4,Hotel,non-chain,28/10/2016,11/11/2016,12/11/2016
"9,548",  55.28 ,"1,930,960","9,395",3,Hotel,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,549",  50.76 ,"216,914","9,395",3,Hotel,non-chain,28/10/2016,30/10/2016,31/10/2016
"9,550",  43.30 ,"635,588","9,395",3,Hotel,non-chain,28/10/2016,26/11/2016,28/11/2016
"9,551",  61.82 ,"152,820","9,395",4,Hotel,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,552",  50.72 ,"635,588","9,395",3,Hotel,non-chain,28/10/2016,26/11/2016,28/11/2016
"9,553",  210.43 ,"217,846","9,395",4.5,Serviced Apartment,non-chain,28/10/2016,26/11/2016,28/11/2016
"9,554",  159.72 ,"475,584","9,395",5,Hotel,chain,28/10/2016,5/11/2016,7/11/2016
"9,555",  82.62 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,27/11/2016,28/11/2016
"9,556",  82.00 ,"542,024","9,395",4,Hotel,non-chain,28/10/2016,3/11/2016,4/11/2016
"9,557",  171.02 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,29/10/2016,30/10/2016
"9,558",  120.18 ,"1,861,318","9,395",5,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,559",  68.67 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,560",  34.42 ,"363,556","9,395",3,Hotel,non-chain,28/10/2016,28/11/2016,29/11/2016
"9,561",  158.64 ,"475,584","9,395",5,Hotel,chain,28/10/2016,1/11/2016,3/11/2016
"9,562",  150.32 ,"180,880","9,395",4,Hotel,non-chain,28/10/2016,15/11/2016,16/11/2016
"9,563",  62.98 ,"323,576","9,395",4,Hotel,chain,28/10/2016,4/11/2016,6/11/2016
"9,564",  370.48 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,565",  405.28 ,"96,982","9,395",4,Hotel,chain,28/10/2016,25/11/2016,27/11/2016
"9,566",  370.48 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,567",  74.75 ,"782,884","9,395",3,Hotel,chain,28/10/2016,10/12/2016,12/12/2016
"9,568",  227.00 ,"180,880","9,395",4,Hotel,non-chain,28/10/2016,9/12/2016,11/12/2016
"9,569",  193.04 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,5/11/2016,6/11/2016
"9,570",  50.72 ,"569,328","9,395",3.5,Hotel,non-chain,28/10/2016,13/11/2016,14/11/2016
"9,571",  69.94 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,28/10/2016,1/12/2016,3/12/2016
"9,572",  78.48 ,"216,386","9,395",3,Hotel,chain,28/10/2016,30/10/2016,31/10/2016
"9,573",  124.00 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,29/10/2016,30/10/2016
"9,574",  154.60 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,8/12/2016,10/12/2016
"9,575",  370.48 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,576",  40.62 ,"1,137,582","9,395",2,Hostel,non-chain,28/10/2016,11/11/2016,14/11/2016
"9,577",  46.44 ,"1,930,960","9,395",3,Hotel,non-chain,28/10/2016,21/11/2016,23/11/2016
"9,578",  110.54 ,"526,414","9,395",2.5,Hotel,non-chain,28/10/2016,30/10/2016,2/11/2016
"9,579",  46.98 ,"526,414","9,395",2.5,Hotel,non-chain,28/10/2016,30/10/2016,2/11/2016
"9,580",  203.16 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,581",  203.16 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,582",  145.00 ,"1,861,318","9,395",5,Hotel,non-chain,28/10/2016,13/11/2016,15/11/2016
"9,583",  72.30 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,28/10/2016,10/11/2016,13/11/2016
"9,584",  119.10 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,585",  54.50 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,14/11/2016,15/11/2016
"9,586",  48.20 ,"21,378","9,395",4,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,587",  71.22 ,"216,914","9,395",3,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,588",  203.14 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,17/11/2016,20/11/2016
"9,589",  260.33 ,"509,832","9,395",5,Hotel,non-chain,28/10/2016,5/11/2016,7/11/2016
"9,590",  203.14 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,591",  76.93 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,11/12/2016,13/12/2016
"9,592",  70.48 ,"1,930,960","9,395",3,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,593",  253.94 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,594",  123.26 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,1/11/2016,3/11/2016
"9,595",  41.70 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,16/12/2016,17/12/2016
"9,596",  41.26 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,597",  120.18 ,"1,861,318","9,395",5,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,598",  108.26 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,599",  67.96 ,"782,884","9,395",3,Hotel,chain,28/10/2016,10/11/2016,11/11/2016
"9,600",  81.24 ,"600,926","9,395",3,Hotel,non-chain,28/10/2016,4/11/2016,6/11/2016
"9,601",  253.96 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,602",  253.96 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,18/11/2016,20/11/2016
"9,603",  123.00 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,2/12/2016,4/12/2016
"9,604",  45.38 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,4/11/2016,5/11/2016
"9,605",  115.96 ,"1,861,318","9,395",5,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,606",  126.76 ,"2,313,076","9,395",5,Hotel,chain,28/10/2016,29/10/2016,30/10/2016
"9,607",  89.32 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,608",  150.88 ,"1,861,318","9,395",5,Hotel,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,609",  125.49 ,"21,360","9,395",4.5,Hotel,chain,28/10/2016,19/11/2016,22/11/2016
"9,610",  58.12 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,31/10/2016,1/11/2016
"9,611",  58.12 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,3/11/2016,4/11/2016
"9,612",  78.10 ,"323,576","9,395",4,Hotel,chain,28/10/2016,2/11/2016,4/11/2016
"9,613",  78.42 ,"297,388","9,395",2.5,Hotel,non-chain,28/10/2016,3/12/2016,6/12/2016
"9,614",  108.26 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,615",  141.04 ,"510,678","9,395",5,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,616",  33.84 ,"577,450","9,395",2.5,Serviced Apartment,non-chain,28/10/2016,29/10/2016,31/10/2016
"9,617",  113.76 ,"1,991,354","9,395",4,Serviced Apartment,non-chain,28/10/2016,29/10/2016,30/10/2016
"9,618",  84.51 ,"216,386","9,395",3,Hotel,chain,28/10/2016,22/12/2016,24/12/2016
"9,619",  107.88 ,"21,272","9,395",4,Hotel,non-chain,28/10/2016,20/11/2016,22/11/2016
"9,620",  68.67 ,"197,996","9,395",3.5,Hotel,non-chain,28/10/2016,28/10/2016,30/10/2016
"9,621",  51.28 ,"216,914","9,395",3,Hotel,non-chain,28/10/2016,28/10/2016,29/10/2016
"9,622",  153.86 ,"21,272","9,395",4,Hotel,non-chain,29/10/2016,1/11/2016,3/11/2016
"9,623",  51.28 ,"1,138,214","9,395",2,Serviced Apartment,non-chain,29/10/2016,29/10/2016,30/10/2016
"9,624",  55.40 ,"866,630","9,395",3.5,Serviced Apartment,non-chain,29/10/2016,1/12/2016,4/12/2016
"9,625",  124.34 ,"373,272","9,395",4.5,Hotel,chain,29/10/2016,14/12/2016,15/12/2016
"9,626",  110.00 ,"824,942","9,395",3.5,Serviced Apartment,non-chain,29/10/2016,19/12/2016,20/12/2016
"9,627",  77.10 ,"542,024","9,395",4,Hotel,non-chain,29/10/2016,6/11/2016,9/11/2016
"9,628",  123.78 ,"1,861,318","9,395",5,Hotel,non-chain,29/10/2016,24/11/2016,27/11/2016
"9,629",  71.86 ,"542,024","9,395",4,Hotel,non-chain,29/10/2016,9/12/2016,12/12/2016
